,Distance,Lattitude,Longtitude,YearBuilt,Landsize,BuildingArea,Rooms,Bedroom2,Bathroom,Price,CouncilArea,Regionname,SellerG,Type,Postcode,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_weekly_price_mean,airbnb_monthly_price_mean,airbnb_number_of_reviews_sum,airbnb_number_of_reviews_mean,airbnb_review_scores_rating_min,airbnb_review_scores_rating_max,airbnb_review_scores_rating_mean
6025,13.5,-37.7845,144.8131,,700.0,,3,3.0,1.0,660000.0,Brimbank,Western Metropolitan,Other,h,3020,,,,,,,,,,
6026,13.5,-37.791,144.7925,,586.0,,3,3.0,1.0,472500.0,Brimbank,Western Metropolitan,Biggin,h,3020,,,,,,,,,,
6027,13.5,-37.7891,144.82299999999995,1950.0,603.0,131.0,3,3.0,1.0,547500.0,Brimbank,Western Metropolitan,Other,h,3020,,,,,,,,,,
6028,13.5,-37.7896,144.8018,,697.0,,3,3.0,2.0,590000.0,Brimbank,Western Metropolitan,Other,h,3020,,,,,,,,,,
6029,13.5,-37.7913,144.7889,2009.0,0.0,45.0,1,1.0,1.0,280000.0,Brimbank,Western Metropolitan,Other,h,3020,,,,,,,,,,
6030,13.5,-37.8003,144.8097,1975.0,836.0,106.0,3,3.0,1.0,555000.0,Brimbank,Western Metropolitan,Barry,h,3020,,,,,,,,,,
6031,13.5,-37.7892,144.8137,,694.0,,3,3.0,1.0,587000.0,Brimbank,Western Metropolitan,Barry,h,3020,,,,,,,,,,
6032,13.5,-37.7968,144.7991,1999.0,579.0,156.0,3,3.0,2.0,600000.0,Brimbank,Western Metropolitan,Other,h,3020,,,,,,,,,,
6033,13.5,-37.7887,144.8231,1970.0,534.0,131.0,3,3.0,1.0,622500.0,Brimbank,Western Metropolitan,Other,h,3020,,,,,,,,,,
6034,13.5,-37.7847,144.8146,1990.0,235.0,80.0,2,2.0,1.0,350000.0,Brimbank,Western Metropolitan,Other,u,3020,,,,,,,,,,
6035,13.5,-37.7914,144.7918,1975.0,651.0,178.0,4,4.0,2.0,657000.0,Brimbank,Western Metropolitan,hockingstuart,h,3020,,,,,,,,,,
6036,13.5,-37.7921,144.8234,,739.0,,3,3.0,1.0,795000.0,Brimbank,Western Metropolitan,Other,h,3020,,,,,,,,,,
6037,13.5,-37.7894,144.8027,1960.0,694.0,155.0,3,3.0,1.0,682000.0,Brimbank,Western Metropolitan,Barry,h,3020,,,,,,,,,,
6038,13.5,-37.7886,144.8138,1960.0,691.0,170.0,3,3.0,1.0,520000.0,Brimbank,Western Metropolitan,Barry,h,3020,,,,,,,,,,
6039,13.5,-37.7987,144.8196,1971.0,591.0,103.0,3,3.0,1.0,470000.0,Brimbank,Western Metropolitan,Other,h,3020,,,,,,,,,,
6040,13.5,-37.7843,144.8052,1960.0,701.0,120.0,3,3.0,1.0,586000.0,Brimbank,Western Metropolitan,Barry,h,3020,,,,,,,,,,
6041,13.5,-37.8018,144.8246,1970.0,367.0,114.0,3,3.0,1.0,305000.0,Brimbank,Western Metropolitan,Jellis,h,3020,,,,,,,,,,
6042,13.5,-37.7951,144.8213,1975.0,759.0,198.0,4,4.0,2.0,705000.0,Brimbank,Western Metropolitan,Other,h,3020,,,,,,,,,,
6043,13.5,-37.7963,144.8046,,539.0,,3,3.0,1.0,486000.0,Brimbank,Western Metropolitan,Barry,h,3020,,,,,,,,,,
6044,13.5,-37.7904,144.7999,1970.0,616.0,215.0,4,4.0,2.0,645000.0,Brimbank,Western Metropolitan,Barry,h,3020,,,,,,,,,,
6045,13.5,-37.8004,144.8138,,623.0,,3,3.0,1.0,530000.0,Brimbank,Western Metropolitan,Barry,h,3020,,,,,,,,,,
6046,13.5,-37.8023,144.8227,1970.0,627.0,109.0,3,3.0,1.0,500000.0,Brimbank,Western Metropolitan,Barry,h,3020,,,,,,,,,,
6047,13.5,-37.7912,144.8215,2012.0,333.0,141.0,3,3.0,2.0,510000.0,Brimbank,Western Metropolitan,Barry,t,3020,,,,,,,,,,
6048,13.5,-37.7907,144.821,,654.0,,5,4.0,2.0,715000.0,Brimbank,Western Metropolitan,Other,h,3020,,,,,,,,,,
6049,13.5,-37.7913,144.8122,,512.0,,3,3.0,1.0,545000.0,Brimbank,Western Metropolitan,Barry,h,3020,,,,,,,,,,
6050,13.5,-37.7966,144.7928,1995.0,805.0,181.0,3,3.0,2.0,750500.0,Brimbank,Western Metropolitan,Other,h,3020,,,,,,,,,,
6051,13.5,-37.8022,144.8235,1978.0,655.0,146.0,3,3.0,1.0,451000.0,Brimbank,Western Metropolitan,Other,h,3020,,,,,,,,,,
6052,11.2,-37.8154,145.0927,1930.0,596.0,264.0,4,4.0,3.0,2440000.0,Boroondara,Southern Metropolitan,Marshall,h,3127,,,,,,,,,,
6053,11.2,-37.8332,145.1105,1970.0,401.0,129.0,3,4.0,2.0,1110000.0,Whitehorse,Southern Metropolitan,Fletchers,t,3127,,,,,,,,,,
6054,11.2,-37.8239,145.0969,2000.0,771.0,312.0,4,4.0,3.0,2128000.0,Boroondara,Southern Metropolitan,Fletchers,h,3127,,,,,,,,,,
6055,11.2,-37.822,145.0897,,843.0,,3,3.0,1.0,2009000.0,Boroondara,Southern Metropolitan,Other,h,3127,,,,,,,,,,
6056,11.2,-37.8175,145.0987,1920.0,735.0,235.0,5,5.0,3.0,2200000.0,Boroondara,Southern Metropolitan,Other,h,3127,,,,,,,,,,
6057,11.2,-37.8275,145.0958,2004.0,226.0,,3,3.0,2.0,1330500.0,Boroondara,Southern Metropolitan,Fletchers,t,3127,,,,,,,,,,
6058,11.2,-37.8289,145.1005,,302.0,,3,3.0,2.0,1325000.0,Whitehorse,Southern Metropolitan,Fletchers,t,3127,,,,,,,,,,
6059,11.2,-37.8344,145.1114,1992.0,252.0,,3,3.0,2.0,930000.0,Whitehorse,Southern Metropolitan,Fletchers,u,3127,,,,,,,,,,
6060,11.2,-37.8356,145.1029,1970.0,0.0,76.0,2,2.0,1.0,640000.0,Whitehorse,Southern Metropolitan,Jellis,u,3127,,,,,,,,,,
6061,11.2,-37.8327,145.106,,161.0,,2,2.0,1.0,745000.0,Whitehorse,Southern Metropolitan,Jellis,u,3127,,,,,,,,,,
6062,11.2,-37.8322,145.1056,,1255.0,,3,3.0,2.0,2100000.0,Whitehorse,Southern Metropolitan,hockingstuart,h,3127,,,,,,,,,,
6063,11.2,-37.8148,145.0965,1930.0,763.0,180.0,3,3.0,1.0,1700000.0,Boroondara,Southern Metropolitan,Fletchers,h,3127,,,,,,,,,,
6064,11.2,-37.8181,145.0913,1920.0,783.0,256.0,4,4.0,2.0,2500000.0,Boroondara,Southern Metropolitan,Jellis,h,3127,,,,,,,,,,
6065,11.2,-37.8203,145.088,,404.0,,3,3.0,2.0,1910000.0,Boroondara,Southern Metropolitan,Marshall,h,3127,,,,,,,,,,
6066,11.2,-37.8364,145.1099,,391.0,15.0,2,3.0,1.0,1018000.0,Whitehorse,Southern Metropolitan,Other,h,3127,,,,,,,,,,
6067,11.2,-37.8286,145.092,1920.0,734.0,272.0,4,4.0,2.0,2200000.0,Boroondara,Southern Metropolitan,Jellis,h,3127,,,,,,,,,,
6068,11.2,-37.8287,145.1022,,195.0,,3,3.0,1.0,736000.0,Whitehorse,Southern Metropolitan,Barry,u,3127,,,,,,,,,,
6069,11.2,-37.8275,145.0919,1960.0,156.0,,2,2.0,1.0,770000.0,Boroondara,Southern Metropolitan,Fletchers,u,3127,,,,,,,,,,
6070,11.2,-37.8223,145.0954,,798.0,,4,4.0,2.0,2345000.0,Boroondara,Southern Metropolitan,Marshall,h,3127,,,,,,,,,,
6071,11.2,-37.8185,145.0878,2014.0,779.0,264.0,4,4.0,2.0,2860000.0,Boroondara,Southern Metropolitan,Marshall,h,3127,,,,,,,,,,
6072,11.2,-37.8258,145.1116,1890.0,486.0,,4,4.0,2.0,1530000.0,Whitehorse,Southern Metropolitan,Fletchers,h,3127,,,,,,,,,,
6073,11.2,-37.8346,145.1059,1950.0,867.0,218.0,4,4.0,2.0,1930000.0,Whitehorse,Southern Metropolitan,Ray,h,3127,,,,,,,,,,
6074,11.2,-37.8325,145.1114,1920.0,715.0,230.0,4,4.0,2.0,1812500.0,Whitehorse,Southern Metropolitan,Marshall,h,3127,,,,,,,,,,
6075,11.2,-37.8159,145.091,1968.0,681.0,80.0,2,2.0,1.0,760000.0,Boroondara,Southern Metropolitan,Other,u,3127,,,,,,,,,,
6076,11.2,-37.8337,145.1118,1950.0,809.0,198.0,4,4.0,2.0,1300000.0,Whitehorse,Southern Metropolitan,Fletchers,h,3127,,,,,,,,,,
6077,11.2,-37.8203,145.0881,,405.0,,3,2.0,2.0,1864000.0,Boroondara,Southern Metropolitan,Jellis,h,3127,,,,,,,,,,
6078,11.2,-37.8304,145.0934,,816.0,,3,3.0,2.0,2200000.0,Boroondara,Southern Metropolitan,Fletchers,h,3127,,,,,,,,,,
6079,11.2,-37.8167,145.0924,1930.0,585.0,173.0,3,3.0,2.0,1960000.0,Boroondara,Southern Metropolitan,Marshall,h,3127,,,,,,,,,,
6080,11.2,-37.8269,145.1039,,387.0,,2,2.0,1.0,680000.0,Whitehorse,Southern Metropolitan,Other,h,3127,,,,,,,,,,
6081,11.2,-37.8317,145.0901,,494.0,,4,4.0,2.0,1455000.0,Boroondara,Southern Metropolitan,Jellis,h,3127,,,,,,,,,,
6082,11.2,-37.8287,145.1054,1925.0,777.0,362.0,5,5.0,3.0,2630000.0,Whitehorse,Southern Metropolitan,Marshall,h,3127,,,,,,,,,,
6083,11.2,-37.8287,145.1014,1970.0,217.0,110.0,3,3.0,1.0,880000.0,Whitehorse,Southern Metropolitan,Fletchers,u,3127,,,,,,,,,,
6084,11.2,-37.8339,145.0937,1930.0,693.0,,5,5.0,5.0,1650000.0,Boroondara,Southern Metropolitan,hockingstuart,h,3127,,,,,,,,,,
6085,11.2,-37.832,145.11,1970.0,808.0,159.0,3,3.0,2.0,1755000.0,Whitehorse,Southern Metropolitan,Fletchers,h,3127,,,,,,,,,,
6086,11.2,-37.8224,145.0959,1900.0,579.0,143.0,4,4.0,1.0,1700000.0,Boroondara,Southern Metropolitan,Marshall,h,3127,,,,,,,,,,
6087,11.2,-37.8255,145.092,,297.0,,2,2.0,1.0,805000.0,Boroondara,Southern Metropolitan,hockingstuart,u,3127,,,,,,,,,,
6088,11.2,-37.8354,145.1001,2001.0,641.0,286.0,5,5.0,2.0,1975000.0,Whitehorse,Southern Metropolitan,Marshall,h,3127,,,,,,,,,,
6089,11.2,-37.8288,145.1048,1970.0,102.0,78.0,2,2.0,1.0,610000.0,Whitehorse,Southern Metropolitan,Marshall,u,3127,,,,,,,,,,
6090,11.2,-37.8234,145.0923,1880.0,383.0,,4,4.0,2.0,2003000.0,Boroondara,Southern Metropolitan,Jellis,h,3127,,,,,,,,,,
6091,11.2,-37.8203,145.0955,,982.0,,2,2.0,1.0,831000.0,Boroondara,Southern Metropolitan,Other,u,3127,,,,,,,,,,
6092,11.2,-37.8316,145.1049,1948.0,677.0,,5,3.0,2.0,1350000.0,Whitehorse,Southern Metropolitan,Fletchers,h,3127,,,,,,,,,,
6093,11.2,-37.8291,145.1015,,174.0,,2,2.0,1.0,550000.0,Whitehorse,Southern Metropolitan,Jellis,u,3127,,,,,,,,,,
6094,11.2,-37.8345,145.1009,1970.0,612.0,292.0,4,5.0,2.0,1850000.0,Whitehorse,Southern Metropolitan,Marshall,h,3127,,,,,,,,,,
6095,11.2,-37.8188,145.0984,1910.0,949.0,293.0,4,3.0,2.0,2050000.0,Boroondara,Southern Metropolitan,Jellis,h,3127,,,,,,,,,,
6096,11.2,-37.8286,145.1094,1915.0,1025.0,277.0,5,5.0,2.0,2100000.0,Whitehorse,Southern Metropolitan,Ray,h,3127,,,,,,,,,,
6097,11.2,-37.836,145.1046,2005.0,247.0,145.0,3,3.0,2.0,1150000.0,Whitehorse,Southern Metropolitan,Marshall,h,3127,,,,,,,,,,
6098,11.2,-37.822,145.0989,1970.0,165.0,,2,2.0,1.0,823000.0,Boroondara,Southern Metropolitan,Fletchers,u,3127,,,,,,,,,,
6099,11.2,-37.8323,145.0904,,827.0,,5,5.0,4.0,2100000.0,Boroondara,Southern Metropolitan,Marshall,h,3127,,,,,,,,,,
6100,11.2,-37.819,145.0888,1997.0,88.0,92.0,2,1.0,2.0,770500.0,Boroondara,Southern Metropolitan,Jellis,t,3127,,,,,,,,,,
6101,11.2,-37.8361,145.1078,1930.0,457.0,,4,3.0,2.0,1250000.0,Whitehorse,Southern Metropolitan,Jellis,h,3127,,,,,,,,,,
6102,11.2,-37.8263,145.0962,1975.0,101.0,105.0,2,2.0,1.0,600000.0,Boroondara,Southern Metropolitan,Other,u,3127,,,,,,,,,,
6103,11.2,-37.8299,145.1088,,745.0,,4,4.0,2.0,2060000.0,Whitehorse,Southern Metropolitan,Fletchers,h,3127,,,,,,,,,,
6104,11.2,-37.8312,145.0928,,817.0,,4,4.0,2.0,1750000.0,Boroondara,Southern Metropolitan,Jellis,h,3127,,,,,,,,,,
6105,11.2,-37.8308,145.0916,,798.0,,4,3.0,2.0,1725000.0,Boroondara,Southern Metropolitan,Jellis,h,3127,,,,,,,,,,
6106,11.2,-37.8305,145.0961,,96.0,,2,2.0,1.0,620000.0,Boroondara,Southern Metropolitan,Fletchers,u,3127,,,,,,,,,,
6107,11.2,-37.8138,145.0879,1950.0,0.0,,2,2.0,1.0,562500.0,Boroondara,Southern Metropolitan,Jellis,u,3127,,,,,,,,,,
6108,11.2,-37.8173,145.1003,,632.0,,4,3.0,2.0,1850000.0,Boroondara,Southern Metropolitan,Nelson,h,3127,,,,,,,,,,
6109,11.2,-37.8345,145.095,1927.0,702.0,239.0,4,4.0,2.0,2125000.0,Boroondara,Southern Metropolitan,Marshall,h,3127,,,,,,,,,,
6110,11.2,-37.8261,145.0902,1970.0,951.0,76.0,2,1.0,1.0,656000.0,Boroondara,Southern Metropolitan,Fletchers,u,3127,,,,,,,,,,
6111,11.2,-37.8285,145.1079,1890.0,437.0,,4,2.0,1.0,1650000.0,Whitehorse,Southern Metropolitan,Fletchers,h,3127,,,,,,,,,,
6112,11.2,-37.8352,145.1023,1950.0,632.0,231.0,5,5.0,2.0,1518000.0,Whitehorse,Southern Metropolitan,Fletchers,h,3127,,,,,,,,,,
6113,11.2,-37.8165,145.0981,2013.0,335.0,209.0,3,0.0,2.0,1560000.0,Boroondara,Southern Metropolitan,hockingstuart,h,3127,,,,,,,,,,
6114,11.2,-37.8302,145.1046,2000.0,267.0,,3,3.0,2.0,1185000.0,Whitehorse,Southern Metropolitan,Ray,h,3127,,,,,,,,,,
6115,11.2,-37.8275,145.1032,1970.0,217.0,101.0,3,3.0,1.0,865000.0,Whitehorse,Southern Metropolitan,Other,t,3127,,,,,,,,,,
6116,11.2,-37.8365,145.11,,414.0,,3,3.0,1.0,1135000.0,Whitehorse,Southern Metropolitan,Jellis,h,3127,,,,,,,,,,
6117,11.2,-37.8324,145.1018,1969.0,1064.0,236.0,4,4.0,3.0,2160000.0,Whitehorse,Southern Metropolitan,Jellis,h,3127,,,,,,,,,,
6118,11.2,-37.8327,145.1019,1980.0,226.0,,2,2.0,1.0,899000.0,Whitehorse,Southern Metropolitan,Other,u,3127,,,,,,,,,,
6119,11.2,-37.8264,145.1029,1997.0,650.0,,6,6.0,3.0,2000000.0,Whitehorse,Southern Metropolitan,Jellis,h,3127,,,,,,,,,,
6120,11.2,-37.8182,145.096,1920.0,735.0,219.0,3,3.0,2.0,2300000.0,Boroondara,Southern Metropolitan,Fletchers,h,3127,,,,,,,,,,
6121,11.2,-37.8138,145.0879,,0.0,,2,2.0,1.0,520000.0,Boroondara,Southern Metropolitan,Woodards,u,3127,,,,,,,,,,
6122,11.2,-37.8141,145.0936,,1076.0,,5,5.0,4.0,2450000.0,Boroondara,Southern Metropolitan,Marshall,h,3127,,,,,,,,,,
6123,11.2,-37.8159,145.0902,1985.0,124.0,80.0,2,2.0,1.0,600000.0,Boroondara,Southern Metropolitan,Other,u,3127,,,,,,,,,,
6124,11.2,-37.8204,145.0887,1910.0,441.0,128.0,3,3.0,1.0,2180000.0,Boroondara,Southern Metropolitan,Jellis,h,3127,,,,,,,,,,
6125,11.2,-37.8168,145.1011,1920.0,924.0,,4,4.0,2.0,2760000.0,Boroondara,Southern Metropolitan,Marshall,h,3127,,,,,,,,,,
6126,11.2,-37.8276,145.1023,,108.0,,2,2.0,1.0,813000.0,Whitehorse,Southern Metropolitan,Fletchers,u,3127,,,,,,,,,,
6127,11.2,-37.8361,145.1006,,490.0,,3,3.0,1.0,1205000.0,Whitehorse,Southern Metropolitan,Fletchers,h,3127,,,,,,,,,,
6128,11.2,-37.8309,145.0946,1930.0,536.0,211.0,3,4.0,2.0,1251000.0,Boroondara,Southern Metropolitan,Woodards,h,3127,,,,,,,,,,
6129,11.2,-37.8328,145.10399999999996,1928.0,713.0,295.0,6,4.0,3.0,1650000.0,Whitehorse,Southern Metropolitan,Other,h,3127,,,,,,,,,,
6130,11.2,-37.8294,145.0913,,163.0,,2,2.0,1.0,600000.0,Boroondara,Southern Metropolitan,Jellis,h,3127,,,,,,,,,,
6131,11.2,-37.8171,145.0934,1930.0,619.0,185.0,4,4.0,2.0,1835000.0,Boroondara,Southern Metropolitan,Jellis,h,3127,,,,,,,,,,
6132,11.2,-37.8186,145.0892,1960.0,170.0,78.0,2,2.0,1.0,778500.0,Boroondara,Southern Metropolitan,Other,u,3127,,,,,,,,,,
6133,11.2,-37.8176,145.0941,,627.0,,4,3.0,1.0,1751000.0,Boroondara,Southern Metropolitan,Jellis,h,3127,,,,,,,,,,
6134,11.2,-37.8174,145.0893,,0.0,,2,3.0,1.0,694000.0,Boroondara,Southern Metropolitan,Other,u,3127,,,,,,,,,,
6135,13.8,-37.7642,145.1157,,649.0,,3,4.0,2.0,1150000.0,Manningham,Eastern Metropolitan,Ray,h,3107,,,,,,,,,,
6136,13.8,-37.7624,145.1175,1978.0,657.0,221.0,4,4.0,2.0,1201000.0,Manningham,Eastern Metropolitan,Other,h,3107,,,,,,,,,,
6137,13.8,-37.7647,145.1246,1972.0,673.0,170.0,4,4.0,2.0,1165000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6138,13.8,-37.7615,145.1154,,649.0,167.0,3,3.0,2.0,1098000.0,Manningham,Eastern Metropolitan,Other,h,3107,,,,,,,,,,
6139,13.8,-37.7556,145.0946,1980.0,313.0,128.0,3,3.0,1.0,742500.0,Manningham,Eastern Metropolitan,Other,h,3107,,,,,,,,,,
6140,13.8,-37.7601,145.1229,,728.0,,5,5.0,3.0,1050000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6141,13.8,-37.7597,145.1058,,706.0,,4,4.0,3.0,1257000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6142,13.8,-37.7602,145.1166,1965.0,643.0,135.0,3,3.0,2.0,1101000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6143,13.8,-37.7694,145.1082,,349.0,,3,3.0,1.0,641000.0,Manningham,Eastern Metropolitan,Jellis,u,3107,,,,,,,,,,
6144,13.8,-37.7733,145.1198,,668.0,,8,6.0,4.0,1150000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6145,13.8,-37.76,145.1054,1960.0,730.0,155.0,3,3.0,1.0,1200000.0,Manningham,Eastern Metropolitan,Jellis,h,3107,,,,,,,,,,
6146,13.8,-37.7573,145.0994,1973.0,652.0,189.0,4,4.0,2.0,990000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6147,13.8,-37.767,145.119,2013.0,420.0,255.0,4,4.0,2.0,1500000.0,Manningham,Eastern Metropolitan,Jellis,h,3107,,,,,,,,,,
6148,13.8,-37.764,145.1097,1960.0,900.0,125.0,3,3.0,1.0,1290000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6149,13.8,-37.7631,145.1108,1970.0,671.0,180.0,4,4.0,2.0,790000.0,Manningham,Eastern Metropolitan,Other,h,3107,,,,,,,,,,
6150,13.8,-37.7658,145.124,1973.0,700.0,220.0,5,5.0,3.0,950000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6151,13.8,-37.7694,145.1222,1980.0,650.0,260.0,4,4.0,2.0,1421000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6152,13.8,-37.7644,145.112,1970.0,962.0,142.0,3,3.0,2.0,1051000.0,Manningham,Eastern Metropolitan,Jellis,h,3107,,,,,,,,,,
6153,13.8,-37.7637,145.1117,,664.0,,3,3.0,1.0,1065000.0,Manningham,Eastern Metropolitan,Ray,h,3107,,,,,,,,,,
6154,13.8,-37.773,145.1074,,636.0,,4,4.0,2.0,1120000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6155,13.8,-37.7692,145.1253,1980.0,666.0,355.0,5,5.0,2.0,1710000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6156,13.8,-37.7646,145.1167,1970.0,681.0,158.0,4,4.0,2.0,1280000.0,Manningham,Eastern Metropolitan,Jellis,h,3107,,,,,,,,,,
6157,13.8,-37.7696,145.1078,2006.0,800.0,335.0,5,5.0,3.0,750000.0,Manningham,Eastern Metropolitan,hockingstuart,h,3107,,,,,,,,,,
6158,13.8,-37.768,145.1027,1970.0,728.0,164.0,4,4.0,3.0,1000000.0,Manningham,Eastern Metropolitan,hockingstuart,h,3107,,,,,,,,,,
6159,13.8,-37.7564,145.1195,1980.0,340.0,90.0,2,2.0,1.0,678000.0,Manningham,Eastern Metropolitan,Barry,t,3107,,,,,,,,,,
6160,13.8,-37.77,145.1025,1968.0,751.0,175.0,3,3.0,2.0,1010000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6161,13.8,-37.7728,145.1271,,740.0,,4,4.0,3.0,1325000.0,Manningham,Eastern Metropolitan,Fletchers,h,3107,,,,,,,,,,
6162,13.8,-37.7569,145.1179,1960.0,794.0,134.0,3,3.0,1.0,1210000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6163,13.8,-37.7567,145.1209,,226.0,,3,3.0,1.0,766000.0,Manningham,Eastern Metropolitan,Barry,t,3107,,,,,,,,,,
6164,13.8,-37.7629,145.1157,,652.0,,3,4.0,2.0,982000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6165,13.8,-37.764,145.1145,1985.0,675.0,181.0,4,4.0,2.0,945000.0,Manningham,Eastern Metropolitan,Jellis,h,3107,,,,,,,,,,
6166,13.8,-37.7549,145.1185,1975.0,465.0,105.0,3,3.0,1.0,725000.0,Manningham,Eastern Metropolitan,Barry,u,3107,,,,,,,,,,
6167,13.8,-37.7625,145.1256,,953.0,,4,4.0,2.0,975000.0,Manningham,Eastern Metropolitan,Fletchers,h,3107,,,,,,,,,,
6168,13.8,-37.767,145.1097,1970.0,875.0,123.0,3,3.0,2.0,1211000.0,Manningham,Eastern Metropolitan,Other,h,3107,,,,,,,,,,
6169,13.8,-37.7639,145.1145,1970.0,654.0,199.0,4,4.0,2.0,1100000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6170,13.8,-37.77,145.1089,,770.0,,3,3.0,1.0,1155000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6171,13.8,-37.7613,145.1047,1980.0,678.0,,4,4.0,2.0,920000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6172,13.8,-37.7611,145.1168,,661.0,,3,3.0,1.0,940000.0,Manningham,Eastern Metropolitan,Jellis,h,3107,,,,,,,,,,
6173,13.8,-37.7656,145.1017,1960.0,726.0,,3,3.0,1.0,1053000.0,Manningham,Eastern Metropolitan,Ray,h,3107,,,,,,,,,,
6174,13.8,-37.7698,145.1028,1960.0,799.0,174.0,3,3.0,1.0,1002000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6175,13.8,-37.7705,145.1152,1980.0,265.0,,3,3.0,1.0,755000.0,Manningham,Eastern Metropolitan,Barry,u,3107,,,,,,,,,,
6176,13.8,-37.7617,145.1065,1965.0,770.0,160.0,4,4.0,2.0,1209000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6177,13.8,-37.7625,145.1043,2016.0,646.0,360.0,5,5.0,4.0,2080000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6178,13.8,-37.7647,145.1051,1960.0,727.0,,3,3.0,1.0,1050000.0,Manningham,Eastern Metropolitan,Other,h,3107,,,,,,,,,,
6179,13.8,-37.7595,145.1176,1970.0,705.0,195.0,4,4.0,2.0,1118000.0,Manningham,Eastern Metropolitan,Other,h,3107,,,,,,,,,,
6180,13.8,-37.7683,145.1188,,637.0,,4,4.0,2.0,1070000.0,Manningham,Eastern Metropolitan,Jellis,h,3107,,,,,,,,,,
6181,13.8,-37.7564,145.1043,1960.0,618.0,22.0,4,4.0,1.0,903000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6182,13.8,-37.7668,145.1086,1960.0,720.0,133.0,3,3.0,1.0,1220000.0,Manningham,Eastern Metropolitan,Jellis,h,3107,,,,,,,,,,
6183,13.8,-37.7704,145.1247,,732.0,,4,4.0,2.0,1222000.0,Manningham,Eastern Metropolitan,Fletchers,h,3107,,,,,,,,,,
6184,13.8,-37.7726,145.1149,,796.0,,3,3.0,1.0,2025000.0,Manningham,Eastern Metropolitan,Jellis,h,3107,,,,,,,,,,
6185,13.8,-37.7647,145.1186,2005.0,673.0,280.0,4,4.0,2.0,1650000.0,Manningham,Eastern Metropolitan,Jellis,h,3107,,,,,,,,,,
6186,13.8,-37.7764,145.1216,1975.0,650.0,150.0,4,4.0,2.0,1182500.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6187,13.8,-37.7557,145.0957,1965.0,652.0,145.0,4,4.0,2.0,1020000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6188,13.8,-37.7699,145.1081,,467.0,180.0,3,3.0,2.0,838000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6189,13.8,-37.7709,145.1104,1975.0,327.0,120.0,3,3.0,1.0,650000.0,Manningham,Eastern Metropolitan,Other,h,3107,,,,,,,,,,
6190,13.8,-37.7629,145.112,1960.0,826.0,,4,4.0,1.0,870000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6191,13.8,-37.7714,145.1141,1960.0,812.0,158.0,3,3.0,2.0,1509000.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6192,13.8,-37.7701,145.1131,,742.0,,4,4.0,2.0,1358500.0,Manningham,Eastern Metropolitan,Barry,h,3107,,,,,,,,,,
6193,6.5,-37.7591,145.0211,,0.0,,3,3.0,1.0,510000.0,Darebin,Northern Metropolitan,Jellis,u,3071,3071.0,125.00877192982456,114.0,675.8,2580.1,1704.0,14.947368421052632,20.0,100.0,94.74444444444444
6194,6.5,-37.7561,145.0067,1970.0,0.0,,2,2.0,1.0,470000.0,Darebin,Northern Metropolitan,Jellis,u,3071,3071.0,125.00877192982456,114.0,675.8,2580.1,1704.0,14.947368421052632,20.0,100.0,94.74444444444444
6195,6.5,-37.7622,144.9953,,1054.0,,2,2.0,1.0,435000.0,Darebin,Northern Metropolitan,Other,u,3071,3071.0,125.00877192982456,114.0,675.8,2580.1,1704.0,14.947368421052632,20.0,100.0,94.74444444444444
